v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,,,
ham,Erm. I thought the contract ran out the4th of october.,,,
ham,S:)but he had some luck.2 catches put down:),,,
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",,,
ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,,,
spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/Ì¼1.20 POBOXox36504W45WQ 16+",,,
ham,Also remember to get dobby's bowl from your car,,,
ham,Then Ì_ come n pick me at 530 ar?,,,
ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",,,
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,,,
ham,Are you driving or training?,,,
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,,,
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",,,
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,,,
ham,"Aight I'll grab something to eat too, text me when you're back at mu",,,
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",,,
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,,,
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",,,
ham,Minimum walk is 3miles a day.,,,
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,,,
ham,"If e timing can, then i go w u lor...",,,
ham,May b approve panalam...but it should have more posts..,,,
ham,Aaooooright are you at work?,,,
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",,,
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question,,,
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,,,
ham,Ok lor.,,,
ham,Umma my life and vava umma love you lot dear,,,
spam,U are subscribed to the best Mobile Content Service in the UK for å£3 per ten days until you send STOP to 83435. Helpline 08706091795.,,,
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",,,
ham,Huh i cant thk of more oredi how many pages do we have?,,,
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",,,
ham,I will reach ur home in  &lt;#&gt;  minutes,,,
ham,\Keep ur problems in ur heart," b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..""",,
ham,Mom wants to know where you at,,,
ham,Still work going on:)it is very small house.,,,
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,,,
ham,Okay... We wait ah,,,
ham,And maybe some pressies,,,
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,,,
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",,,
ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",,,
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,,,
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,,,
ham,Are you still playing with gautham?,,,
spam,Ur HMV Quiz cash-balance is currently å£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,,,
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,,,
ham,"K, wait chikku..il send aftr  &lt;#&gt; mins",,,
ham,Tomarrow final hearing on my laptop case so i cant.,,,
ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,,,
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,,,
ham,Ok. I asked for money how far,,,
ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,,,
ham,If i not meeting Ì_ all rite then i'll go home lor. If Ì_ dun feel like comin it's ok.,,,
ham,"Fair enough, anything going on?",,,
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you,,,
ham,Thanx a lot...,,,
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,,,
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,,,
ham,Where's my boytoy? I miss you ... What happened?,,,
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,,,
ham,Where u been hiding stranger?,,,
ham,"Okay, good, no problem, and thanx!",,,
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",,,
ham,Reverse is cheating. That is not mathematics.,,,
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",,,
ham,My drive can only be read. I need to write,,,
ham,Ok... C ya...,,,
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,,,
ham,Is xy in ur car when u picking me up?,,,
ham,make that 3! 4 fucks sake?! x,,,
ham,Now got tv 2 watch meh? U no work today?,,,
ham,aathi..where are you dear..,,,
ham,Ok which your another number,,,
ham,Ok. How many should i buy.,,,
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,,,
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,,,
ham,"Total disappointment, when I texted you was the craziest shit got :(",,,
ham,I keep ten rs in my shelf:) buy two egg.,,,
ham,If we win its really no 1 side for long time.,,,
ham,I always chat with you. In fact i need money can you raise me?,,,
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",,,
ham,Can not use foreign stamps in this country. Good lecture .,,,
ham,That is wondarfull song,,,
ham,Aiyah u did ok already lar. E nydc at wheellock?,,,
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",,,
ham,"Sorry,in meeting I'll call later",,,
spam,Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,,,
ham,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",,,
ham,Hahaha..use your brain dear,,,
ham,Still in customer place,,,
ham,"Goodmorning, today i am late for 1hr.",,,
ham,Ok i msg u b4 i leave my house.,,,
ham,Give me a sec to think think about it,,,
spam,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",,,
ham,In work now. Going have in few min.,,,
ham,I'm hungry buy smth home...,,,
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,,,
ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,,,
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,,,
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",,,
ham,Bognor it is! Should be splendid at this time of year.,,,
ham,Ok going to sleep. Hope i can meet her.,,,
ham,I send the print  outs da.,,,
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,,,
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,,,
ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,,,
ham,Jokin only lar... :-) depends on which phone my father can get lor...,,,
ham,U attend ur driving lesson how many times a wk n which day?,,,
ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,,,
ham,Yup i'm elaborating on the safety aspects and some other issues..,,,
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,,,
ham,Dear how is chechi. Did you talk to her,,,
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",,,
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,,,
ham,Thank god they are in bed!,,,
ham,I have to take exam with march 3,,,
spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,,,
ham,"The table's occupied, I'm waiting by the tree",,,
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT""",,,
ham,Depends on where u going lor.,,,
ham,Shall i ask one thing if you dont mistake me.,,,
spam,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870,,,
ham,I called and said all to him:)then he have to choose this future.,,,
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",,,
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",,,
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",,,
ham,I can send you a pic if you like :),,,
ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,,,
ham,I have a sore throat. It's scratches when I talk,,,
ham,"Aight, see you in a bit",,,
ham,They just talking thats it de. They wont any other.,,,
ham,"Alright, see you in a bit",,,
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",,,
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,,,
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,,,
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",,,
ham,";-( oh well, c u later",,,
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,,,
ham,Dude we should go sup again,,,
ham,I wont. So wat's wit the guys,,,
ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,,,
